Date,JSE,ANGLOGOLD,GOLDFIELDS,DRDGOLD,HARMONY,ANGLOAMER,IMPALA,NORTHAM
2017-09-27,0.002605627,0.002127577,-0.000516662,-0.021256839,-0.02205071,0.01212618,0.007453451,-0.020021524
2017-09-28,-0.003987178,-0.012196239,-0.005008214,-0.001955035,-0.012463809,-0.026514917,-0.016534459,-0.009737588
2017-09-29,0.010591532,0.014240747,0.020901909,0.009737175,0.008326443,0,-0.02516457,-0.005973988
2017-10-02,0.003562382,-0.002831972,-0.020555708,-0.01169604,-0.009162913,0.008514374,0.012820688,0.028479934
2017-10-03,0.010344447,0.01221437,0.019198396,0.030890487,0.035350989,-0.001150252,0.04301068,0.049898812
2017-10-04,0.006927195,0.015367691,0.001696353,-0.007633625,-0.001616815,0.009250707,0.002437539,-0.023827336
2017-10-05,0.004391399,-0.00916131,-0.003395589,0.009532961,-0.009347762,0.028718712,-0.000304368,-0.017373968
2017-10-06,0.004063328,0.009391186,-0.013698844,0.011320876,0.00651203,-0.016028043,-0.010711656,-0.001857394
2017-10-09,0.005197553,0.018597067,-0.007615129,0.02226437,0.031938843,-0.00595702,0,0.001238646
2017-10-10,0.001733762,-0.017601547,0.003295467,-0.035484582,-0.001572946,0.004125698,-0.007102083,-0.01391941
2017-10-11,0.002440195,-0.0271545,-0.031307516,-0.032853196,-0.0299603,-0.009491904,-0.008402103,0.016803632
2017-10-12,-0.000404958,-0.011787645,-0.029187244,-0.038042625,0.006870102,0.010422071,-0.034656147,-0.02605128
2017-10-13,0.002235697,-0.009033196,-0.005349086,0.014184635,-0.027768219,0.01831328,0.027757405,-0.027398974
2017-10-16,0.004946057,0.034024674,0.037212752,-0.020325903,0.005780363,0.015099806,0.020863282,0.011006909
2017-10-17,-0.004841184,-0.035873326,0,-0.004115232,-0.0347679,0.000789879,-0.026859828,0.000214615
2017-10-18,0.004649293,0.001607717,-0.018705581,0.004115232,-0.002133562,-0.008997859,0.019746763,0.002143624
